index,date,description,event_id,away_team,home_team,julian_day
205,2015-01-10T00:30:00Z,Philadelphia 76ers at Brooklyn Nets Tickets,9106994,Philadelphia 76ers,Brooklyn Nets,2015_010
206,2015-01-15T00:30:00Z,Memphis Grizzlies at Brooklyn Nets Tickets,9106999,Memphis Grizzlies,Brooklyn Nets,2015_015
207,2015-03-18T23:00:00Z,Brooklyn Nets at Cleveland Cavaliers Tickets,9106972,Brooklyn Nets,Cleveland Cavaliers,2015_077
208,2015-03-20T23:30:00Z,Indiana Pacers at Cleveland Cavaliers Tickets,9106974,Indiana Pacers,Cleveland Cavaliers,2015_079
209,2015-04-03T00:00:00Z,Miami Heat at Cleveland Cavaliers Tickets,9106979,Miami Heat,Cleveland Cavaliers,2015_093
210,2015-04-10T23:30:00Z,Boston Celtics at Cleveland Cavaliers Tickets,9106985,Boston Celtics,Cleveland Cavaliers,2015_100
211,2015-04-05T19:30:00Z,Chicago Bulls at Cleveland Cavaliers Tickets,9106983,Chicago Bulls,Cleveland Cavaliers,2015_095
212,2014-12-24T00:30:00Z,Denver Nuggets at Brooklyn Nets Tickets,9106981,Denver Nuggets,Brooklyn Nets,2014_358
213,2015-04-16T00:00:00Z,Washington Wizards at Cleveland Cavaliers Tickets,9106989,Washington Wizards,Cleveland Cavaliers,2015_106
214,2015-04-13T23:00:00Z,Detroit Pistons at Cleveland Cavaliers Tickets,9106987,Detroit Pistons,Cleveland Cavaliers,2015_103
215,2015-01-31T00:30:00Z,Sacramento Kings at Cleveland Cavaliers Tickets,9106953,Sacramento Kings,Cleveland Cavaliers,2015_031
216,2015-02-03T00:00:00Z,Philadelphia 76ers at Cleveland Cavaliers Tickets,9106955,Philadelphia 76ers,Cleveland Cavaliers,2015_034
217,2015-02-06T01:00:00Z,Los Angeles Clippers at Cleveland Cavaliers Tickets,9106958,Los Angeles Clippers,Cleveland Cavaliers,2015_037
218,2015-02-08T20:30:00Z,Los Angeles Lakers at Cleveland Cavaliers Tickets,9106959,Los Angeles Lakers,Cleveland Cavaliers,2015_039
219,2015-01-29T00:00:00Z,Portland Trail Blazers at Cleveland Cavaliers Tickets,9106950,Portland Trail Blazers,Cleveland Cavaliers,2015_029
220,2015-03-04T00:00:00Z,Boston Celtics at Cleveland Cavaliers Tickets,9106966,Boston Celtics,Cleveland Cavaliers,2015_063
221,2015-03-08T00:30:00Z,Phoenix Suns at Cleveland Cavaliers Tickets,9106968,Phoenix Suns,Cleveland Cavaliers,2015_067
222,2015-02-27T01:00:00Z,Golden State Warriors at Cleveland Cavaliers Tickets,9106963,Golden State Warriors,Cleveland Cavaliers,2015_058
223,2015-02-12T01:00:00Z,Miami Heat at Cleveland Cavaliers Tickets,9106961,Miami Heat,Cleveland Cavaliers,2015_043
224,2015-01-08T00:00:00Z,Houston Rockets at Cleveland Cavaliers Tickets,9106939,Houston Rockets,Cleveland Cavaliers,2015_008
225,2015-01-01T00:00:00Z,Milwaukee Bucks at Cleveland Cavaliers Tickets,9106935,Milwaukee Bucks,Cleveland Cavaliers,2015_001
226,2015-01-04T18:00:00Z,Dallas Mavericks at Cleveland Cavaliers Tickets,9106937,Dallas Mavericks,Cleveland Cavaliers,2015_004
227,2014-12-24T00:00:00Z,Minnesota Timberwolves at Cleveland Cavaliers Tickets,9106931,Minnesota Timberwolves,Cleveland Cavaliers,2014_358
228,2014-12-28T21:30:00Z,Detroit Pistons at Cleveland Cavaliers Tickets,9106933,Detroit Pistons,Cleveland Cavaliers,2014_362
229,2015-01-25T20:30:00Z,Oklahoma City Thunder at Cleveland Cavaliers Tickets,9106947,Oklahoma City Thunder,Cleveland Cavaliers,2015_025
230,2015-01-24T00:30:00Z,Charlotte Hornets at Cleveland Cavaliers Tickets,9106944,Charlotte Hornets,Cleveland Cavaliers,2015_024
231,2015-01-22T00:00:00Z,Utah Jazz at Cleveland Cavaliers Tickets,9106943,Utah Jazz,Cleveland Cavaliers,2015_022
232,2015-01-20T01:00:00Z,Chicago Bulls at Cleveland Cavaliers Tickets,9106940,Chicago Bulls,Cleveland Cavaliers,2015_020
233,2014-11-23T00:30:00Z,Toronto Raptors at Cleveland Cavaliers Tickets,9106912,Toronto Raptors,Cleveland Cavaliers,2014_327
234,2014-11-27T00:00:00Z,Washington Wizards at Cleveland Cavaliers Tickets,9106916,Washington Wizards,Cleveland Cavaliers,2014_331
235,2014-11-25T00:00:00Z,Orlando Magic at Cleveland Cavaliers Tickets,9106914,Orlando Magic,Cleveland Cavaliers,2014_329
236,2014-12-10T00:00:00Z,Toronto Raptors at Cleveland Cavaliers Tickets,9106919,Toronto Raptors,Cleveland Cavaliers,2014_344
237,2014-12-03T00:00:00Z,Milwaukee Bucks at Cleveland Cavaliers Tickets,9106918,Milwaukee Bucks,Cleveland Cavaliers,2014_337
238,2014-11-30T00:30:00Z,Indiana Pacers at Cleveland Cavaliers Tickets,9106917,Indiana Pacers,Cleveland Cavaliers,2014_334
239,2014-12-16T00:00:00Z,Charlotte Hornets at Cleveland Cavaliers Tickets,9106922,Charlotte Hornets,Cleveland Cavaliers,2014_350
240,2014-12-18T00:00:00Z,Atlanta Hawks at Cleveland Cavaliers Tickets,9106923,Atlanta Hawks,Cleveland Cavaliers,2014_352
241,2014-12-20T00:30:00Z,Brooklyn Nets at Cleveland Cavaliers Tickets,9106926,Brooklyn Nets,Cleveland Cavaliers,2014_354
242,2014-12-21T21:30:00Z,Memphis Grizzlies at Cleveland Cavaliers Tickets,9106929,Memphis Grizzlies,Cleveland Cavaliers,2014_355
243,2015-04-05T23:30:00Z,Philadelphia 76ers at New York Knicks Tickets,9106902,Philadelphia 76ers,New York Knicks,2015_095
244,2014-11-18T00:00:00Z,Denver Nuggets at Cleveland Cavaliers Tickets,9106907,Denver Nuggets,Cleveland Cavaliers,2014_322
245,2015-04-10T02:30:00Z,Portland Trail Blazers at Golden State Warriors Tickets,9106891,Portland Trail Blazers,Golden State Warriors,2015_100
246,2015-03-24T02:30:00Z,Washington Wizards at Golden State Warriors Tickets ( Rick Barr,9106890,Washington Wizards,Golden State Warriors,2015_083
247,2015-03-27T23:30:00Z,Boston Celtics at New York Knicks Tickets,9106895,Boston Celtics,New York Knicks,2015_086
248,2015-03-25T23:00:00Z,Los Angeles Clippers at New York Knicks Tickets,9106894,Los Angeles Clippers,New York Knicks,2015_084
249,2014-12-13T02:00:00Z,Detroit Pistons at Phoenix Suns Tickets,9107637,Detroit Pistons,Phoenix Suns,2014_347
250,2014-12-13T19:00:00Z,Golden State Warriors at Dallas Mavericks Tickets,9107089,Golden State Warriors,Dallas Mavericks,2014_347
251,2015-01-13T00:30:00Z,Houston Rockets at Brooklyn Nets Tickets,9106997,Houston Rockets,Brooklyn Nets,2015_013
252,2014-12-18T03:30:00Z,Indiana Pacers at Los Angeles Clippers Tickets,9106835,Indiana Pacers,Los Angeles Clippers,2014_352
253,2015-02-28T02:00:00Z,Utah Jazz at Denver Nuggets Tickets,9107551,Utah Jazz,Denver Nuggets,2015_059
254,2014-12-21T02:00:00Z,Indiana Pacers at Denver Nuggets Tickets,9107508,Indiana Pacers,Denver Nuggets,2014_355
255,2014-12-10T00:30:00Z,Portland Trail Blazers at Detroit Pistons Tickets,9107949,Portland Trail Blazers,Detroit Pistons,2014_344
256,2015-03-22T00:00:00Z,Phoenix Suns at Houston Rockets Tickets,9107297,Phoenix Suns,Houston Rockets,2015_081
257,2015-02-09T00:00:00Z,Portland Trail Blazers at Houston Rockets Tickets,9107299,Portland Trail Blazers,Houston Rockets,2015_040
258,2015-01-16T01:00:00Z,Oklahoma City Thunder at Houston Rockets Tickets,9107286,Oklahoma City Thunder,Houston Rockets,2015_016
259,2015-01-31T00:30:00Z,Toronto Raptors at Brooklyn Nets Tickets,9107006,Toronto Raptors,Brooklyn Nets,2015_031
260,2015-01-22T02:00:00Z,Portland Trail Blazers at Phoenix Suns Tickets,9107660,Portland Trail Blazers,Phoenix Suns,2015_022
261,2015-01-24T02:00:00Z,Houston Rockets at Phoenix Suns Tickets,9107666,Houston Rockets,Phoenix Suns,2015_024
262,2015-04-12T23:00:00Z,New Orleans Pelicans at Houston Rockets Tickets,9107281,New Orleans Pelicans,Houston Rockets,2015_102
263,2014-11-25T01:00:00Z,New York Knicks at Houston Rockets Tickets,9107284,New York Knicks,Houston Rockets,2014_329
264,2015-02-07T01:00:00Z,Milwaukee Bucks at Houston Rockets Tickets,9107267,Milwaukee Bucks,Houston Rockets,2015_038
265,2015-01-04T01:00:00Z,Miami Heat at Houston Rockets Tickets,9107264,Miami Heat,Houston Rockets,2015_004
266,2014-11-22T01:00:00Z,San Antonio Spurs at Minnesota Timberwolves Tickets,9107935,San Antonio Spurs,Minnesota Timberwolves,2014_326
267,2015-03-28T00:00:00Z,Minnesota Timberwolves at Houston Rockets Tickets,9107272,Minnesota Timberwolves,Houston Rockets,2015_087
268,2015-02-26T01:00:00Z,Los Angeles Clippers at Houston Rockets Tickets,9107256,Los Angeles Clippers,Houston Rockets,2015_057
269,2015-03-05T01:00:00Z,Memphis Grizzlies at Houston Rockets Tickets,9107262,Memphis Grizzlies,Houston Rockets,2015_064
270,2015-01-05T01:00:00Z,Toronto Raptors at Phoenix Suns Tickets,9107645,Toronto Raptors,Phoenix Suns,2015_005
271,2015-01-18T01:00:00Z,Golden State Warriors at Houston Rockets Tickets,9107246,Golden State Warriors,Houston Rockets,2015_018
272,2015-03-07T01:00:00Z,Detroit Pistons at Houston Rockets Tickets,9107242,Detroit Pistons,Houston Rockets,2015_066
273,2015-01-17T02:00:00Z,Minnesota Timberwolves at Phoenix Suns Tickets,9107654,Minnesota Timberwolves,Phoenix Suns,2015_017
274,2014-12-14T01:00:00Z,Denver Nuggets at Houston Rockets Tickets,9107239,Denver Nuggets,Houston Rockets,2014_348
275,2015-02-05T01:00:00Z,Chicago Bulls at Houston Rockets Tickets,9107231,Chicago Bulls,Houston Rockets,2015_036
276,2015-03-02T00:00:00Z,Cleveland Cavaliers at Houston Rockets Tickets,9107233,Cleveland Cavaliers,Houston Rockets,2015_061
277,2015-01-29T01:00:00Z,Dallas Mavericks at Houston Rockets Tickets,9107236,Dallas Mavericks,Houston Rockets,2015_029
278,2015-03-20T00:00:00Z,Denver Nuggets at Houston Rockets Tickets,9107241,Denver Nuggets,Houston Rockets,2015_079
279,2015-02-28T01:00:00Z,Brooklyn Nets at Houston Rockets Tickets,9107226,Brooklyn Nets,Houston Rockets,2015_059
280,2014-12-16T02:00:00Z,Milwaukee Bucks at Phoenix Suns Tickets,9107639,Milwaukee Bucks,Phoenix Suns,2014_350
281,2014-12-03T02:00:00Z,Indiana Pacers at Phoenix Suns Tickets,9107633,Indiana Pacers,Phoenix Suns,2014_337
282,2015-01-20T03:30:00Z,Los Angeles Lakers at Phoenix Suns Tickets,9107590,Los Angeles Lakers,Phoenix Suns,2015_020
283,2015-01-11T01:00:00Z,Utah Jazz at Houston Rockets Tickets,9107310,Utah Jazz,Houston Rockets,2015_011
284,2015-04-16T00:00:00Z,Utah Jazz at Houston Rockets Tickets,9107312,Utah Jazz,Houston Rockets,2015_106
285,2015-04-11T00:00:00Z,San Antonio Spurs at Houston Rockets Tickets,9107306,San Antonio Spurs,Houston Rockets,2015_101
286,2015-04-02T00:00:00Z,Sacramento Kings at Houston Rockets Tickets,9107303,Sacramento Kings,Houston Rockets,2015_092
287,2014-11-26T01:00:00Z,Sacramento Kings at New Orleans Pelicans Tickets,9107332,Sacramento Kings,New Orleans Pelicans,2014_330
288,2015-01-28T00:30:00Z,Cleveland Cavaliers at Detroit Pistons Tickets,9107970,Cleveland Cavaliers,Detroit Pistons,2015_028
289,2014-11-19T00:30:00Z,Los Angeles Lakers at Atlanta Hawks Tickets,9107717,Los Angeles Lakers,Atlanta Hawks,2014_323
290,2015-02-20T03:30:00Z,San Antonio Spurs at Los Angeles Clippers Tickets,9106876,San Antonio Spurs,Los Angeles Clippers,2015_051
291,2015-04-03T23:30:00Z,Milwaukee Bucks at Boston Celtics Tickets,9107091,Milwaukee Bucks,Boston Celtics,2015_093
292,2015-04-12T02:00:00Z,Memphis Grizzlies at Los Angeles Clippers Tickets,9108012,Memphis Grizzlies,Los Angeles Clippers,2015_102
293,2015-02-28T03:30:00Z,Oklahoma City Thunder at Portland Trail Blazers Tickets,9107402,Oklahoma City Thunder,Portland Trail Blazers,2015_059
294,2015-01-20T03:00:00Z,Sacramento Kings at Portland Trail Blazers Tickets,9107417,Sacramento Kings,Portland Trail Blazers,2015_020
295,2015-03-31T02:00:00Z,Phoenix Suns at Portland Trail Blazers Tickets,9107414,Phoenix Suns,Portland Trail Blazers,2015_090
296,2015-02-06T03:30:00Z,Phoenix Suns at Portland Trail Blazers Tickets,9107411,Phoenix Suns,Portland Trail Blazers,2015_037
297,2014-11-20T00:30:00Z,Phoenix Suns at Detroit Pistons Tickets,9107934,Phoenix Suns,Detroit Pistons,2014_324
298,2014-12-20T00:30:00Z,Toronto Raptors at Detroit Pistons Tickets,9107954,Toronto Raptors,Detroit Pistons,2014_354
299,2015-02-04T03:00:00Z,Utah Jazz at Portland Trail Blazers Tickets,9107427,Utah Jazz,Portland Trail Blazers,2015_035
300,2015-04-12T02:00:00Z,Utah Jazz at Portland Trail Blazers Tickets,9107428,Utah Jazz,Portland Trail Blazers,2015_102
301,2015-01-25T03:00:00Z,Washington Wizards at Portland Trail Blazers Tickets,9107430,Washington Wizards,Portland Trail Blazers,2015_025
302,2015-04-02T02:00:00Z,Los Angeles Clippers at Portland Trail Blazers Tickets,9110506,Los Angeles Clippers,Portland Trail Blazers,2015_092
303,2015-04-09T02:00:00Z,Minnesota Timberwolves at Portland Trail Blazers Tickets,9110507,Minnesota Timberwolves,Portland Trail Blazers,2015_099
304,2015-04-05T02:00:00Z,New Orleans Pelicans at Portland Trail Blazers Tickets,9107394,New Orleans Pelicans,Portland Trail Blazers,2015_095
305,2015-03-29T02:00:00Z,Denver Nuggets at Portland Trail Blazers Tickets,9107353,Denver Nuggets,Portland Trail Blazers,2015_088
306,2015-03-14T02:00:00Z,Detroit Pistons at Portland Trail Blazers Tickets,9107356,Detroit Pistons,Portland Trail Blazers,2015_073
307,2015-03-25T02:30:00Z,Golden State Warriors at Portland Trail Blazers Tickets,9107360,Golden State Warriors,Portland Trail Blazers,2015_084
308,2015-02-12T03:00:00Z,Los Angeles Lakers at Portland Trail Blazers Tickets,9107376,Los Angeles Lakers,Portland Trail Blazers,2015_043
309,2015-02-23T02:00:00Z,Memphis Grizzlies at Portland Trail Blazers Tickets,9107381,Memphis Grizzlies,Portland Trail Blazers,2015_054
310,2015-12-05T03:00:00Z,Indiana Pacers at Portland Trail Blazers Tickets,9107366,Indiana Pacers,Portland Trail Blazers,2015_339
311,2015-03-12T02:30:00Z,Houston Rockets at Portland Trail Blazers Tickets,9107364,Houston Rockets,Portland Trail Blazers,2015_071
312,2015-01-15T03:30:00Z,Los Angeles Clippers at Portland Trail Blazers Tickets,9107370,Los Angeles Clippers,Portland Trail Blazers,2015_015
313,2015-01-19T19:00:00Z,Minnesota Timberwolves at Charlotte Hornets Tickets,9107886,Minnesota Timberwolves,Charlotte Hornets,2015_019
314,2015-02-01T19:00:00Z,Los Angeles Lakers at New York Knicks Tickets,9106862,Los Angeles Lakers,New York Knicks,2015_032
315,2015-01-19T22:30:00Z,Indiana Pacers at Houston Rockets Tickets,9107248,Indiana Pacers,Houston Rockets,2015_019
316,2014-12-27T01:00:00Z,Charlotte Hornets at Oklahoma City Thunder Tickets,9107127,Charlotte Hornets,Oklahoma City Thunder,2014_361
317,2015-04-14T02:30:00Z,Denver Nuggets at Los Angeles Clippers Tickets,9108013,Denver Nuggets,Los Angeles Clippers,2015_104
318,2014-12-15T00:00:00Z,Los Angeles Lakers at Minnesota Timberwolves Tickets,9107959,Los Angeles Lakers,Minnesota Timberwolves,2014_349
319,2014-12-20T01:00:00Z,Chicago Bulls at Memphis Grizzlies Tickets,9107765,Chicago Bulls,Memphis Grizzlies,2014_354
320,2015-04-01T23:30:00Z,Brooklyn Nets at New York Knicks Tickets,9106896,Brooklyn Nets,New York Knicks,2015_091
321,2015-01-11T01:00:00Z,San Antonio Spurs at Minnesota Timberwolves Tickets,9107937,San Antonio Spurs,Minnesota Timberwolves,2015_011
322,2014-11-13T01:00:00Z,Los Angeles Lakers at New Orleans Pelicans Tickets,9107325,Los Angeles Lakers,New Orleans Pelicans,2014_317
323,2015-01-04T01:00:00Z,Boston Celtics at Chicago Bulls Tickets,9107109,Boston Celtics,Chicago Bulls,2015_004
324,2014-11-29T03:00:00Z,Memphis Grizzlies at Portland Trail Blazers Tickets,9107379,Memphis Grizzlies,Portland Trail Blazers,2014_333
325,2015-04-14T23:30:00Z,Toronto Raptors at Boston Celtics Tickets,9107095,Toronto Raptors,Boston Celtics,2015_104
326,2015-03-05T00:30:00Z,Utah Jazz at Boston Celtics Tickets,9107073,Utah Jazz,Boston Celtics,2015_064
327,2015-03-11T23:30:00Z,Memphis Grizzlies at Boston Celtics Tickets,9107076,Memphis Grizzlies,Boston Celtics,2015_070
328,2015-03-01T23:00:00Z,Golden State Warriors at Boston Celtics Tickets,9107070,Golden State Warriors,Boston Celtics,2015_060
329,2015-03-29T22:00:00Z,Los Angeles Clippers at Boston Celtics Tickets,9107086,Los Angeles Clippers,Boston Celtics,2015_088
330,2015-03-16T23:30:00Z,Philadelphia 76ers at Boston Celtics Tickets,9107080,Philadelphia 76ers,Boston Celtics,2015_075
331,2014-12-31T18:00:00Z,Sacramento Kings at Boston Celtics Tickets,9107053,Sacramento Kings,Boston Celtics,2014_365
332,2015-02-05T00:30:00Z,Denver Nuggets at Boston Celtics Tickets,9107026,Denver Nuggets,Boston Celtics,2015_036
333,2015-03-10T02:30:00Z,Minnesota Timberwolves at Los Angeles Clippers Tickets,9106884,Minnesota Timberwolves,Los Angeles Clippers,2015_069
334,2014-11-09T00:00:00Z,Washington Wizards at Indiana Pacers Tickets,9107447,Washington Wizards,Indiana Pacers,2014_313
335,2014-11-10T02:00:00Z,Denver Nuggets at Portland Trail Blazers Tickets,9107350,Denver Nuggets,Portland Trail Blazers,2014_314
336,2015-02-08T23:00:00Z,Indiana Pacers at Charlotte Hornets Tickets,9107892,Indiana Pacers,Charlotte Hornets,2015_039
337,2015-03-27T23:30:00Z,Los Angeles Lakers at Toronto Raptors Tickets,9107692,Los Angeles Lakers,Toronto Raptors,2015_086
338,2015-04-04T23:30:00Z,Boston Celtics at Toronto Raptors Tickets,9107697,Boston Celtics,Toronto Raptors,2015_094
339,2014-11-18T00:30:00Z,Orlando Magic at Detroit Pistons Tickets,9107932,Orlando Magic,Detroit Pistons,2014_322
340,2015-02-05T00:30:00Z,Brooklyn Nets at Toronto Raptors Tickets,9107655,Brooklyn Nets,Toronto Raptors,2015_036
341,2015-02-03T00:30:00Z,Milwaukee Bucks at Toronto Raptors Tickets,9107652,Milwaukee Bucks,Toronto Raptors,2015_034
342,2014-12-21T20:30:00Z,New York Knicks at Toronto Raptors Tickets,9107627,New York Knicks,Toronto Raptors,2014_355
343,2015-01-15T00:30:00Z,Philadelphia 76ers at Toronto Raptors Tickets,9107636,Philadelphia 76ers,Toronto Raptors,2015_015
344,2015-01-09T00:30:00Z,Charlotte Hornets at Toronto Raptors Tickets,9107630,Charlotte Hornets,Toronto Raptors,2015_009
345,2015-01-13T00:30:00Z,Detroit Pistons at Toronto Raptors Tickets,9107634,Detroit Pistons,Toronto Raptors,2015_013
346,2014-11-20T00:00:00Z,Los Angeles Clippers at Orlando Magic Tickets,9107578,Los Angeles Clippers,Orlando Magic,2014_324
347,2014-12-27T03:00:00Z,Phoenix Suns at Sacramento Kings Tickets,9107275,Phoenix Suns,Sacramento Kings,2014_361
348,2014-11-17T02:30:00Z,Golden State Warriors at Los Angeles Lakers Tickets,9106920,Golden State Warriors,Los Angeles Lakers,2014_321
349,2014-12-24T03:30:00Z,Golden State Warriors at Los Angeles Lakers Tickets,9106921,Golden State Warriors,Los Angeles Lakers,2014_358
350,2015-04-06T01:30:00Z,Los Angeles Clippers at Los Angeles Lakers Tickets,9106903,Los Angeles Clippers,Los Angeles Lakers,2015_096
351,2014-11-09T00:30:00Z,New York Knicks at Atlanta Hawks Tickets,9107711,New York Knicks,Atlanta Hawks,2014_313
352,2015-02-01T01:00:00Z,Cleveland Cavaliers at Minnesota Timberwolves Tickets,9107985,Cleveland Cavaliers,Minnesota Timberwolves,2015_032
353,2015-01-10T01:30:00Z,Minnesota Timberwolves at Milwaukee Bucks Tickets (Bucks Scarf,9107706,Minnesota Timberwolves,Milwaukee Bucks,2015_010
354,2014-12-13T00:30:00Z,Indiana Pacers at Toronto Raptors Tickets,9107617,Indiana Pacers,Toronto Raptors,2014_347
355,2014-11-13T02:00:00Z,Brooklyn Nets at Phoenix Suns Tickets,9107619,Brooklyn Nets,Phoenix Suns,2014_317
356,2014-12-21T23:00:00Z,Philadelphia 76ers at Orlando Magic Tickets,9107605,Philadelphia 76ers,Orlando Magic,2014_355
357,2014-11-12T00:30:00Z,Orlando Magic at Toronto Raptors Tickets,9107592,Orlando Magic,Toronto Raptors,2014_316
358,2015-01-10T00:00:00Z,Boston Celtics at Indiana Pacers Tickets,9107488,Boston Celtics,Indiana Pacers,2015_010
359,2014-11-14T01:00:00Z,Chicago Bulls at Toronto Raptors Tickets,9107594,Chicago Bulls,Toronto Raptors,2014_318
360,2014-11-16T00:30:00Z,Utah Jazz at Toronto Raptors Tickets,9107596,Utah Jazz,Toronto Raptors,2014_320
361,2014-11-20T00:30:00Z,Memphis Grizzlies at Toronto Raptors Tickets,9107598,Memphis Grizzlies,Toronto Raptors,2014_324
362,2014-12-11T00:00:00Z,Los Angeles Clippers at Indiana Pacers Tickets,9107471,Los Angeles Clippers,Indiana Pacers,2014_345
363,2014-11-09T01:30:00Z,New Orleans Pelicans at San Antonio Spurs Tickets,9107469,New Orleans Pelicans,San Antonio Spurs,2014_313
364,2014-12-09T00:00:00Z,Atlanta Hawks at Indiana Pacers Tickets,9107468,Atlanta Hawks,Indiana Pacers,2014_343
365,2014-12-07T01:30:00Z,Minnesota Timberwolves at San Antonio Spurs Tickets,9107474,Minnesota Timberwolves,San Antonio Spurs,2014_341
366,2015-03-15T23:00:00Z,Minnesota Timberwolves at San Antonio Spurs Tickets,9107473,Minnesota Timberwolves,San Antonio Spurs,2015_074
367,2014-12-14T00:00:00Z,Portland Trail Blazers at Indiana Pacers Tickets,9107475,Portland Trail Blazers,Indiana Pacers,2014_348
368,2015-03-18T23:30:00Z,Minnesota Timberwolves at Toronto Raptors Tickets,9107683,Minnesota Timberwolves,Toronto Raptors,2015_077
369,2015-04-04T00:30:00Z,Denver Nuggets at San Antonio Spurs Tickets,9107515,Denver Nuggets,San Antonio Spurs,2015_094
370,2015-02-05T01:00:00Z,Los Angeles Lakers at Milwaukee Bucks Tickets (Hupy & Abraham S,9107698,Los Angeles Lakers,Milwaukee Bucks,2015_036
371,2015-03-30T23:30:00Z,Houston Rockets at Toronto Raptors Tickets,9107695,Houston Rockets,Toronto Raptors,2015_089
372,2015-02-28T00:00:00Z,Cleveland Cavaliers at Indiana Pacers Tickets,9107520,Cleveland Cavaliers,Indiana Pacers,2015_059
373,2015-03-13T00:00:00Z,Cleveland Cavaliers at San Antonio Spurs Tickets,9107525,Cleveland Cavaliers,San Antonio Spurs,2015_072
374,2015-03-08T17:00:00Z,Chicago Bulls at San Antonio Spurs Tickets,9107527,Chicago Bulls,San Antonio Spurs,2015_067
375,2015-02-12T00:00:00Z,Washington Wizards at Toronto Raptors Tickets,9107665,Washington Wizards,Toronto Raptors,2015_043
376,2015-03-21T00:30:00Z,Boston Celtics at San Antonio Spurs Tickets,9107535,Boston Celtics,San Antonio Spurs,2015_080
377,2014-12-05T03:00:00Z,Indiana Pacers at Portland Trail Blazers Tickets,9108082,Indiana Pacers,Portland Trail Blazers,2014_339
378,2015-03-05T00:30:00Z,Cleveland Cavaliers at Toronto Raptors Tickets,9107672,Cleveland Cavaliers,Toronto Raptors,2015_064
379,2015-03-13T23:30:00Z,Miami Heat at Toronto Raptors Tickets,9107675,Miami Heat,Toronto Raptors,2015_072
380,2015-03-23T23:00:00Z,Houston Rockets at Indiana Pacers Tickets,9107545,Houston Rockets,Indiana Pacers,2015_082
381,2015-01-29T00:30:00Z,Sacramento Kings at Toronto Raptors Tickets,9107648,Sacramento Kings,Toronto Raptors,2015_029
382,2015-02-07T00:30:00Z,Los Angeles Clippers at Toronto Raptors Tickets,9107658,Los Angeles Clippers,Toronto Raptors,2015_038
383,2014-11-23T01:00:00Z,Dallas Mavericks at Houston Rockets Tickets,9108066,Dallas Mavericks,Houston Rockets,2014_327
384,2015-03-26T01:30:00Z,Oklahoma City Thunder at San Antonio Spurs Tickets,9107460,Oklahoma City Thunder,San Antonio Spurs,2015_085
385,2014-12-16T00:30:00Z,Orlando Magic at Toronto Raptors Tickets,9107620,Orlando Magic,Toronto Raptors,2014_350
386,2014-11-27T00:00:00Z,Golden State Warriors at Orlando Magic Tickets,9107575,Golden State Warriors,Orlando Magic,2014_331
387,2015-02-21T01:00:00Z,Phoenix Suns at Minnesota Timberwolves Tickets,9107975,Phoenix Suns,Minnesota Timberwolves,2015_052
388,2014-12-01T01:00:00Z,Orlando Magic at Phoenix Suns Tickets,9107631,Orlando Magic,Phoenix Suns,2014_335
389,2014-12-30T00:00:00Z,Milwaukee Bucks at Charlotte Hornets Tickets,9107878,Milwaukee Bucks,Charlotte Hornets,2014_364
390,2015-02-24T02:00:00Z,San Antonio Spurs at Utah Jazz Tickets,9107879,San Antonio Spurs,Utah Jazz,2015_055
391,2015-03-07T01:00:00Z,Los Angeles Lakers at Memphis Grizzlies Tickets,9107732,Los Angeles Lakers,Memphis Grizzlies,2015_066
392,2015-04-01T23:30:00Z,Indiana Pacers at Boston Celtics Tickets,9107088,Indiana Pacers,Boston Celtics,2015_091
393,2014-12-18T00:00:00Z,Phoenix Suns at Charlotte Hornets Tickets,9107870,Phoenix Suns,Charlotte Hornets,2014_352
394,2015-01-15T03:30:00Z,Miami Heat at Golden State Warriors Tickets,9106855,Miami Heat,Golden State Warriors,2015_015
395,2014-12-19T01:00:00Z,New York Knicks at Chicago Bulls Tickets,9107097,New York Knicks,Chicago Bulls,2014_353
396,2014-12-11T01:00:00Z,Brooklyn Nets at Chicago Bulls Tickets,9107090,Brooklyn Nets,Chicago Bulls,2014_345
397,2014-12-06T00:00:00Z,New York Knicks at Charlotte Hornets Tickets,9107866,New York Knicks,Charlotte Hornets,2014_340
398,2014-11-27T00:00:00Z,Portland Trail Blazers at Charlotte Hornets Tickets,9107862,Portland Trail Blazers,Charlotte Hornets,2014_331
399,2014-11-15T00:30:00Z,Miami Heat at Atlanta Hawks Tickets,9107713,Miami Heat,Atlanta Hawks,2014_319
400,2014-11-27T01:30:00Z,New York Knicks at Dallas Mavericks Tickets,9107069,New York Knicks,Dallas Mavericks,2014_331
401,2015-02-11T00:00:00Z,Detroit Pistons at Charlotte Hornets Tickets,9107894,Detroit Pistons,Charlotte Hornets,2015_042
402,2014-11-11T01:00:00Z,Detroit Pistons at Chicago Bulls Tickets,9107074,Detroit Pistons,Chicago Bulls,2014_315
403,2015-03-05T03:30:00Z,Milwaukee Bucks at Golden State Warriors Tickets,9106878,Milwaukee Bucks,Golden State Warriors,2015_064
404,2015-02-22T03:00:00Z,Sacramento Kings at Los Angeles Clippers Tickets,9106879,Sacramento Kings,Los Angeles Clippers,2015_053
405,2014-11-09T01:00:00Z,Boston Celtics at Chicago Bulls Tickets,9107071,Boston Celtics,Chicago Bulls,2014_313
406,2015-03-07T03:30:00Z,Dallas Mavericks at Golden State Warriors Tickets,9106875,Dallas Mavericks,Golden State Warriors,2015_066
